Čas (Index),Buy_Price,Sell_Price,Sloupec_3,Sloupec_4,Sloupec_5,Sloupec_6
177431687.1721,1270.8000000000254,1250.0999999999874,2879576,3244235,6875902,30669077
177431689.1721,1270.8000000000254,1250.1999999999873,2879721,3274209,6875950,30669103
177431691.1721,1270.8000000000254,1250.1999999999873,2879705,3274209,6875966,30669103
177431693.1721,1270.8000000000254,1250.1999999999873,2879705,3274083,6875966,30669229
177431695.1721,1270.8000000000254,1250.1999999999873,2879705,3273985,6875966,30669327
177431697.1721,1270.8000000000254,1250.1999999999873,2879705,3273954,6875966,30669358
177431699.1721,1270.8000000000254,1269.9999999999873,2879705,3273759,6875966,30669553
177431701.1721,1270.8000000000254,1269.9999999999873,2880005,3278656,6875966,30669656
177431703.1721,1270.8000000000254,1269.9999999999873,2880005,3277729,6875966,30670583
177431705.1721,1270.8000000000254,1269.9999999999873,2879941,3277397,6876030,30670915
177431707.1721,1271.0000000000255,1270.8999999999874,2879526,3217556,6876445,30673835
177431709.1721,1271.0000000000255,1270.8999999999874,2879525,3217325,6876446,30674066
177431711.1721,1271.0000000000255,1270.8999999999874,2879525,3213453,6876446,30674197
177431713.1721,1271.0000000000255,1270.8999999999874,2879536,3213453,6876446,30674197
177431715.1721,1271.0000000000255,1270.8999999999874,2876536,3213453,6879446,30674197
177431717.1721,1271.0000000000255,1270.8999999999874,2876536,3243239,6879446,30674411
177431719.1721,1271.0000000000255,1270.8999999999874,2876536,3242582,6879446,30675068
177431721.1721,1271.0000000000255,1270.8999999999874,2876536,3241719,6858418,30624328
177431723.1721,1271.0000000000255,1270.8999999999874,2858561,3241719,6862501,30624328
177431725.1721,1271.0000000000255,1270.8999999999874,2858305,3240768,6862757,30625279
177431727.1721,1273.2000000000255,1270.9999999999873,2857697,3245341,6863365,30626226
177431729.1721,1273.2000000000255,1270.9999999999873,2857697,3245313,6863365,30626255
177431731.1721,1281.9000000000256,1270.9999999999873,2856161,3244977,6864837,30626591
177431733.1721,1290.0000000000255,1270.9999999999873,2854433,3244225,6866565,30627343
177431735.1721,1290.0000000000255,1271.0999999999872,2854433,3243825,6866565,30627743
177431737.1721,1289.9000000000256,1271.0999999999872,2854433,3244634,6866565,30628934
177431739.1721,1289.9000000000256,1270.9999999999873,2854517,3244536,6866565,30629032
177431741.1721,1289.9000000000256,1270.9999999999873,2854517,3242313,6866565,30631255
177431743.1721,1289.8000000000256,1270.9999999999873,2856517,3241995,6866565,30631573
177431745.1721,1289.8000000000256,1279.9999999999873,2856520,3261135,6866573,30632433
177431747.1721,1289.7000000000257,1279.9999999999873,2856786,3260936,6866575,30632632
177431749.1721,1289.7000000000257,1279.9999999999873,2856786,3259501,6866575,30634067
177431751.1721,1289.6000000000258,1249.9999999999873,2856786,3256509,6866575,30634096
177431753.1721,1289.8000000000259,1249.9999999999873,2856585,3217806,6866831,30654462
177431755.1721,1289.8000000000259,1249.9999999999873,2856585,3217452,6866831,30655072
177431757.1721,1289.8000000000259,1249.9999999999873,2856521,3241732,6866895,30660792
177431759.1721,1289.700000000026,1249.9999999999873,2856521,3240994,6866895,30661530
177431761.1721,1289.700000000026,1249.9999999999873,2856610,3238201,6866895,30664323
177431763.1721,1289.8000000000259,1249.9999999999873,2856546,3237377,6866959,30665147
177431765.1721,1289.700000000026,1249.9999999999873,2856532,3237364,6867023,30665160
177431767.1721,1289.700000000026,1249.9999999999873,2856532,3235234,6867023,30667290
177431769.1721,1289.700000000026,1249.9999999999873,2856532,3302652,6867023,30671552
177431771.1721,1289.700000000026,1249.9999999999873,2856532,3301851,6867023,30672353
177431773.1721,1289.8000000000259,1214.9999999999873,2856370,3294055,6867215,30680149
177431775.1721,1289.700000000026,1214.9999999999873,2856550,3278602,6867279,30680361
177431777.1721,1289.700000000026,1214.9999999999873,2856550,3274748,6867279,30684215
177431779.1721,1289.700000000026,1214.9999999999873,2856550,3274619,6867279,30684344
177431781.1721,1289.700000000026,1214.9999999999873,2856550,3274360,6867279,30684603
177431783.1721,1289.600000000026,1214.9999999999873,2856550,3274358,6867279,30684605
177431785.1721,1289.600000000026,1214.9999999999873,2856899,3273851,6867291,30685112
177431787.1721,1289.5000000000261,1214.9999999999873,2856899,3272370,6867291,30686593
177431789.1721,1289.5000000000261,1214.9999999999873,2859011,3271027,6867291,30687936
177431791.1721,1289.4000000000262,1214.9999999999873,2860099,3270886,6867291,30688077
177431793.1721,1289.4000000000262,1214.9999999999873,2860099,3269770,6867291,30689193
177431795.1721,1289.4000000000262,1214.9999999999873,2860099,3268891,6867291,30690072
177431797.1721,1289.4000000000262,1214.9999999999873,2860099,3268891,6867291,30690072
177431799.1721,1289.4000000000262,1214.9999999999873,2860099,3268571,6867291,30690392
177431801.1721,1289.3000000000263,1214.9999999999873,2861076,3268369,6867291,30690594
177431803.1721,1289.3000000000263,1214.9999999999873,2861076,3268298,6867291,30690665
177431805.1721,1289.4000000000262,1214.9999999999873,2861076,3267905,6867291,30691058
177431807.1721,1289.4000000000262,1214.9999999999873,2860099,3266396,6867291,30692567
177431809.1721,1289.4000000000262,1214.9999999999873,2860059,3264435,6867331,30694528
177431811.1721,1289.4000000000262,1214.9999999999873,2860059,3264354,6867331,30694609
177431813.1721,1289.3000000000263,1214.9999999999873,2860063,3264070,6867331,30694893
177431815.1721,1289.3000000000263,1214.9999999999873,2860063,3264070,6867331,30694893
177431817.1721,1289.3000000000263,1214.9999999999873,2860063,3263838,6867331,30695125
177431819.1721,1289.3000000000263,1214.9999999999873,2860063,3263810,6867331,30695153
177431821.1721,1289.3000000000263,1214.9999999999873,2860063,3263349,6867331,30695614
177431823.1721,1281.9000000000262,1214.9999999999873,2860063,3260189,6867331,30698774
177431825.1721,1281.9000000000262,1214.9999999999873,2860084,3260184,6867331,30698779
177431827.1721,1281.9000000000262,1214.9999999999873,2860084,3259967,6867331,30698996
177431829.1721,1281.9000000000262,1214.9999999999873,2855272,3259857,6867332,30699106
177431831.1721,1281.9000000000262,1214.9999999999873,2855272,3259407,6867332,30699556
177431833.1721,1281.8000000000263,1214.9999999999873,2855272,3258255,6867332,30700708
177431835.1721,1289.5000000000264,1214.9999999999873,2855172,3257902,6867460,30701061
177431837.1721,1289.5000000000264,1214.9999999999873,2855204,3257271,6867460,30701692
177431839.1721,1289.5000000000264,1214.9999999999873,2855204,3257270,6867460,30701693
177431841.1721,1289.5000000000264,1214.9999999999873,2855204,3256946,6867460,30702017
177431843.1721,1289.6000000000263,1214.9999999999873,2854948,3256765,6867716,30702198
177431845.1721,1289.6000000000263,1214.9999999999873,2854948,3256691,6867716,30702272
177431847.1721,1289.5000000000264,1214.9999999999873,2855067,3256691,6867716,30702272
177431849.1721,1289.5000000000264,1214.9999999999873,2855067,3256629,6867716,30702334
177431851.1721,1289.5000000000264,1214.9999999999873,2855067,3256422,6867716,30702541
177431853.1721,1289.4000000000265,1214.9999999999873,2855051,3256211,6867732,30702752
177431855.1721,1289.4000000000265,1214.9999999999873,2855318,3256154,6867732,30702809
177431857.1721,1289.4000000000265,1214.9999999999873,2855318,3255838,6867732,30703125
177431859.1721,1289.4000000000265,1215.0999999999872,2855318,3275545,6867732,30703418
177431861.1721,1289.4000000000265,1215.0999999999872,2855318,3275358,6867732,30703605
177431863.1721,1289.4000000000265,1215.0999999999872,2855318,3275333,6867732,30703630
177431865.1721,1289.4000000000265,1215.0999999999872,2855318,3275270,6867732,30703693
177431867.1721,1289.4000000000265,1215.0999999999872,2855062,3273458,6867988,30705505
177431869.1721,1289.3000000000266,1215.0999999999872,2855062,3272421,6867988,30706542
177431871.1721,1289.3000000000266,1215.0999999999872,2855165,3271802,6867988,30707161
177431873.1721,1289.3000000000266,1215.0999999999872,2855062,3271553,6867988,30707410
177431875.1721,1290.0000000000266,1215.0999999999872,2853334,3271535,6869716,30707428
177431877.1721,1290.0000000000266,1215.0999999999872,2853334,3270818,6869716,30708145
177431879.1721,1290.0000000000266,1215.0999999999872,2853334,3269000,6869716,30709963
177431881.1721,1290.0000000000266,1215.0999999999872,2853334,3268749,6869716,30710214
177431883.1721,1289.9000000000267,1215.0999999999872,2853517,3268188,6869716,30710775
177431885.1721,1289.9000000000267,1215.0999999999872,2853517,3265544,6869716,30713419
177431887.1721,1289.9000000000267,1215.199999999987,2853517,3267640,6869716,30713563
177431889.1721,1289.9000000000267,1215.199999999987,2853509,3267469,6869724,30713734
177431891.1721,1289.9000000000267,1215.199999999987,2853509,3267286,6869724,30713917
177431893.1721,1289.9000000000267,1215.199999999987,2853509,3267283,6869724,30713920
177431895.1721,1289.9000000000267,1215.199999999987,2853509,3267052,6869724,30714151
177431897.1721,1289.8000000000268,1215.199999999987,2853515,3266968,6869724,30714235
177431899.1721,1289.8000000000268,1215.0999999999872,2853515,3265254,6869724,30715949
177431901.1721,1289.8000000000268,1215.0999999999872,2853515,3265254,6814322,30572230
177431903.1721,1289.8000000000268,1215.0999999999872,2853515,3264813,6814322,30572671
177431905.1721,1289.8000000000268,1215.0999999999872,2853515,3264813,6814322,30572671
177431907.1721,1289.7000000000269,1214.9999999999873,2853515,3255545,6814322,30573067
177431909.1721,1289.7000000000269,1214.9999999999873,2853669,3255338,6814322,30573274
177431911.1721,1289.7000000000269,1214.9999999999873,2853669,3254852,6814322,30573760
177431913.1721,1289.7000000000269,1214.9999999999873,2853669,3253882,6814322,30574730
177431915.1721,1289.7000000000269,1214.9999999999873,2853669,3252818,6814322,30575794
177431917.1721,1289.7000000000269,1214.9999999999873,2853669,3251577,6814322,30577035
177431919.1721,1289.7000000000269,1214.9999999999873,2853669,3251113,6814322,30577499
177431921.1721,1289.7000000000269,1214.9999999999873,2853669,3251027,6814322,30577585
177431923.1721,1289.7000000000269,1214.9999999999873,2853669,3250925,6814322,30577687
177431925.1721,1289.7000000000269,1214.9999999999873,2853669,3250143,6814322,30578469
177431927.1721,1289.7000000000269,1214.9999999999873,2853669,3249974,6814322,30578638
177431929.1721,1289.7000000000269,1214.9999999999873,2853669,3249451,6814322,30579161
177431931.1721,1289.7000000000269,1214.9999999999873,2853653,3249436,6814338,30579176
177431933.1721,1289.600000000027,1215.0999999999872,2853653,3249096,6814338,30579516
177431935.1721,1289.600000000027,1215.0999999999872,2853700,3319650,6814338,30580642
177431937.1721,1289.600000000027,1215.0999999999872,2853700,3462603,6814338,30581049
177431939.1721,1289.500000000027,1215.0999999999872,2853853,3605152,6814338,30581860
177431941.1721,1289.500000000027,1215.0999999999872,2853853,3605128,6814338,30581884
177431943.1721,1289.500000000027,1215.0999999999872,2853853,3656320,6814338,30582187
177431945.1721,1289.500000000027,1215.0999999999872,2853853,3654912,6814338,30583595
177431947.1721,1289.500000000027,1215.0999999999872,2853853,3653996,6814338,30584511
177431949.1721,1289.500000000027,1215.0999999999872,2853853,3653870,6814338,30584637
177431951.1721,1289.500000000027,1215.0999999999872,2853829,3653463,6814362,30585044
177431953.1721,1289.500000000027,1215.0999999999872,2853829,3652971,6814362,30585536
177431955.1721,1289.500000000027,1215.0999999999872,2853829,3652856,6814362,30585651
177431957.1721,1289.500000000027,1215.0999999999872,2853829,3652638,6814362,30585869
177431959.1721,1289.500000000027,1215.0999999999872,2853829,3652462,6814362,30586045
177431961.1721,1289.4000000000271,1215.199999999987,2854277,3651239,6814362,30587268
177431963.1721,1289.4000000000271,1215.0999999999872,2854277,3647267,6814362,30591368
177431965.1721,1289.4000000000271,1215.0999999999872,2854277,3644416,6814362,30594219
177431967.1721,1289.4000000000271,1215.0999999999872,2854227,3644325,6814412,30594310
177431969.1721,1289.4000000000271,1215.0999999999872,2854099,3643942,6814540,30594693
177431971.1721,1289.4000000000271,1215.0999999999872,2854099,3643768,6814540,30594867
177431973.1721,1289.3000000000272,1215.199999999987,2854084,3643316,6814555,30595479
177431975.1721,1289.3000000000272,1215.199999999987,2854094,3643316,6814555,30595479
177431977.1721,1290.0000000000273,1215.0999999999872,2851854,3643118,6816795,30595677
177431979.1721,1290.0000000000273,1215.0999999999872,2851854,3643047,6816795,30595748
177431981.1721,1290.0000000000273,1215.199999999987,2849614,3642855,6819035,30595940
177431983.1721,1290.0000000000273,1215.0999999999872,2847118,3642620,6821531,30596405
177431985.1721,1290.0000000000273,1215.0999999999872,2844878,3642616,6823771,30596409
177431987.1721,1290.0000000000273,1215.199999999987,2842638,3642616,6826011,30596409
177431989.1721,1290.0000000000273,1215.199999999987,2840393,3643579,6828256,30596470
177431991.1721,1290.0000000000273,1215.199999999987,2838153,3642964,6830496,30597085
177431993.1721,1290.0000000000273,1215.199999999987,2835913,3642962,6832736,30597087
177431995.1721,1290.0000000000273,1215.0999999999872,2833673,3642866,6834976,30597183
177431997.1721,1290.0000000000273,1215.0999999999872,2833673,3641752,6834976,30598297
177431999.1721,1290.0000000000273,1215.199999999987,2831241,3645592,6837408,30598553
177432001.1721,1290.0000000000273,1215.199999999987,2826761,3645488,6841888,30598657
177432003.1721,1290.0000000000273,1215.199999999987,2824497,3645445,6844152,30598700
177432005.1721,1290.0000000000273,1215.199999999987,2820017,3645349,6848632,30598796
177432007.1721,1290.0000000000273,1215.199999999987,2815537,3644323,6853112,30599822
177432009.1721,1290.0000000000273,1215.199999999987,2813297,3643333,6855352,30600812
177432011.1721,1290.0000000000273,1215.199999999987,2808817,3643316,6859832,30600829
177432013.1721,1290.0000000000273,1215.0999999999872,2806513,3639486,6862136,30604659
177432015.1721,1290.0000000000273,1215.0999999999872,2806193,3639312,6862456,30604833
177432017.1721,1289.9000000000274,1215.199999999987,2806154,3641471,6862495,30604914
177432019.1721,1290.0000000000273,1215.199999999987,2802483,3640940,6866863,30605445
177432021.1721,1295.0000000000273,1215.0999999999872,2800243,3636700,6869103,30609685
177432023.1721,1295.0000000000273,1215.0999999999872,2798002,3636535,6871344,30609850
177432025.1721,1295.0000000000273,1215.0999999999872,2795755,3636799,6873591,30610546
177432027.1721,1295.0000000000273,1215.0999999999872,2793515,3634416,6875831,30612929
177432029.1721,1294.9000000000274,1215.0999999999872,2793515,3633344,6875831,30614001
177432031.1721,1294.9000000000274,1215.0999999999872,2794657,3633280,6875831,30614065
177432033.1721,1294.9000000000274,1215.0999999999872,2794657,3631251,6875831,30616094
177432035.1721,1294.9000000000274,1215.0999999999872,2794657,3630995,6875831,30616350
177432037.1721,1294.8000000000275,1215.0999999999872,2796065,3630698,6875831,30616647
177432039.1721,1294.8000000000275,1215.0999999999872,2796001,3627216,6875895,30620129
177432041.1721,1294.8000000000275,1215.0999999999872,2795937,3627200,6875959,30620145
177432043.1721,1294.8000000000275,1219.0999999999872,2795936,3624670,6875960,30622675
177432045.1721,1294.8000000000275,1215.0999999999872,2795936,3624597,6875960,30623048
177432047.1721,1294.7000000000276,1215.0999999999872,2796228,3624597,6875968,30623048
177432049.1721,1294.7000000000276,1215.0999999999872,2796228,3623811,6875968,30623834
177432051.1721,1294.7000000000276,1215.0999999999872,2796228,3623677,6875968,30623968
177432053.1721,1294.7000000000276,1215.0999999999872,2796228,3623265,6875968,30624380
177432055.1721,1294.6000000000276,1215.0999999999872,2796814,3620496,6875968,30627149
177432057.1721,1294.6000000000276,1215.0999999999872,2796790,3619940,6875992,30627705
177432059.1721,1294.8000000000277,1215.0999999999872,2796790,3619939,6875992,30627706
177432061.1721,1294.8000000000277,1215.0999999999872,2795446,3618589,6877336,30629056
177432063.1721,1294.8000000000277,1215.0999999999872,2795254,3618364,6877528,30629281
177432065.1721,1294.8000000000277,1219.0999999999872,2795254,3615851,6877528,30632094
177432067.1721,1294.8000000000277,1215.0999999999872,2795126,3615666,6877656,30632279
177432069.1721,1294.7000000000278,1215.0999999999872,2795659,3615411,6877720,30632534
177432071.1721,1294.9000000000278,1215.0999999999872,2794635,3615042,6878744,30632903
177432073.1721,1294.9000000000278,1215.0999999999872,2793611,3614614,6879768,30633331
177432075.1721,1295.0000000000277,1215.0999999999872,2793611,3614614,6879768,30633331
177432077.1721,1295.0000000000277,1215.0999999999872,2793083,3613527,6880296,30634418
177432079.1721,1294.9000000000278,1215.0999999999872,2793083,3613324,6880296,30634621
177432081.1721,1294.9000000000278,1215.0999999999872,2793467,3613018,6696990,30584405
177432083.1721,1294.9000000000278,1215.0999999999872,2793467,3612805,6696990,30584618
177432085.1721,1294.800000000028,1215.0999999999872,2794491,3612725,6696990,30584698
177432087.1721,1294.800000000028,1215.0999999999872,2794491,3612662,6696990,30584761
177432089.1721,1294.800000000028,1215.0999999999872,2794791,3658939,6696990,30584773
177432091.1721,1294.800000000028,1215.0999999999872,2794791,3658909,6696990,30584803
177432093.1721,1294.800000000028,1215.0999999999872,2794432,3658906,6697349,30584806
177432095.1721,1294.800000000028,1215.0999999999872,2794496,3658799,6697349,30584913
177432097.1721,1294.800000000028,1215.0999999999872,2794496,3658799,6697349,30584913
177432099.1721,1294.800000000028,1215.0999999999872,2794496,3658718,6697349,30584994
177432101.1721,1294.800000000028,1215.0999999999872,2794496,3658676,6697349,30585036
177432103.1721,1294.800000000028,1215.0999999999872,2794112,3657564,6697733,30586148
177432105.1721,1294.800000000028,1215.0999999999872,2793731,3657564,6698501,30586148
177432107.1721,1295.000000000028,1215.0999999999872,2793731,3657037,6698501,30586675
177432109.1721,1295.000000000028,1215.0999999999872,2792707,3655692,6699525,30588020
177432111.1721,1294.900000000028,1215.0999999999872,2792707,3655132,6699525,30588580
177432113.1721,1294.900000000028,1215.0999999999872,2792725,3654092,6699525,30589620
177432115.1721,1295.000000000028,1219.0999999999872,2792725,3652402,6699525,30591610
177432117.1721,1295.000000000028,1215.0999999999872,2791405,3652231,6700845,30591781
177432119.1721,1295.000000000028,1215.0999999999872,2791404,3651279,6700846,30592733
177432121.1721,1295.000000000028,1215.0999999999872,2791704,3651135,6700846,30592877
177432123.1721,1295.000000000028,1215.0999999999872,2791704,3651093,6700846,30592919
177432125.1721,1295.000000000028,1215.0999999999872,2791704,3644444,6700846,30599568
177432127.1721,1295.000000000028,1215.0999999999872,2791704,3644096,6700846,30599916
177432129.1721,1295.000000000028,1215.0999999999872,2791704,3643330,6700846,30600682
177432131.1721,1295.000000000028,1215.0999999999872,2790488,3642703,6702062,30601309
177432133.1721,1295.000000000028,1215.0999999999872,2790488,3642624,6702062,30601388
177432135.1721,1295.000000000028,1215.199999999987,2789016,3635966,6703534,30608046
177432137.1721,1295.000000000028,1215.0999999999872,2788760,3635844,6703790,30608296
177432139.1721,1294.900000000028,1215.0999999999872,2789028,3635751,6703790,30608389
177432141.1721,1295.000000000028,1215.0999999999872,2788068,3635597,6704750,30608543
177432143.1721,1294.900000000028,1215.0999999999872,2788164,3635335,6704750,30608805
177432145.1721,1294.900000000028,1215.199999999987,2788164,3634905,6704750,30609235
177432147.1721,1294.900000000028,1215.199999999987,2788164,3695505,6704750,30609365
177432149.1721,1295.000000000028,1215.199999999987,2788164,3695505,6704750,30609365
177432151.1721,1295.000000000028,1215.199999999987,2787268,3695443,6705646,30609427
177432153.1721,1295.000000000028,1215.199999999987,2787268,3695443,6705646,30609427
177432155.1721,1295.000000000028,1215.199999999987,2787268,3695443,6705646,30609427
177432157.1721,1295.000000000028,1215.199999999987,2787268,3695393,6705646,30609477
177432159.1721,1295.000000000028,1215.199999999987,2785028,3695064,6707886,30609806
177432161.1721,1295.000000000028,1215.299999999987,2785027,3694476,6707887,30610394
177432163.1721,1295.000000000028,1215.299999999987,2784963,3704476,6707951,30610394
177432165.1721,1295.000000000028,1215.299999999987,2784932,3704476,6707982,30610394
177432167.1721,1294.900000000028,1215.299999999987,2784804,3704361,6708110,30610509
177432169.1721,1294.900000000028,1215.299999999987,2785060,3704311,6708366,30610559
177432171.1721,1294.8000000000281,1215.299999999987,2785093,3704311,6708390,30610559
177432173.1721,1294.8000000000281,1215.299999999987,2785093,3703626,6708390,30611244
177432175.1721,1294.8000000000281,1215.299999999987,2785093,3703626,6708390,30611244
177432177.1721,1294.8000000000281,1215.299999999987,2785093,3703617,6708390,30611253
177432179.1721,1294.8000000000281,1215.299999999987,2785093,3701535,6708390,30613335
177432181.1721,1294.8000000000281,1215.299999999987,2785093,3701491,6708390,30613379
177432183.1721,1294.8000000000281,1215.299999999987,2785093,3701459,6708390,30613411
177432185.1721,1294.8000000000281,1215.299999999987,2785093,3700757,6708390,30614113
177432187.1721,1294.8000000000281,1215.299999999987,2785093,3698801,6708390,30616069
177432189.1721,1294.600000000028,1215.299999999987,2785664,3698541,6708390,30616329
177432191.1721,1294.600000000028,1215.299999999987,2785664,3698376,6708390,30616494
177432193.1721,1294.600000000028,1215.299999999987,2785344,3698294,6708454,30616576
177432195.1721,1294.600000000028,1215.299999999987,2785344,3698075,6708454,30616795
177432197.1721,1294.600000000028,1215.299999999987,2785344,3697891,6708454,30616979
177432199.1721,1294.600000000028,1215.299999999987,2785344,3697127,6708454,30617743
177432201.1721,1294.600000000028,1215.299999999987,2785344,3697117,6708454,30617753
177432203.1721,1294.600000000028,1215.299999999987,2785344,3697117,6708454,30617753
177432205.1721,1294.600000000028,1215.299999999987,2785344,3697117,6708454,30617753
177432207.1721,1294.600000000028,1215.299999999987,2785344,3697058,6708454,30617812
177432209.1721,1294.600000000028,1215.299999999987,2785344,3696967,6708454,30617903
177432211.1721,1294.600000000028,1215.299999999987,2785344,3696967,6708454,30617903
177432213.1721,1294.600000000028,1215.299999999987,2785344,3696967,6708454,30617903
177432215.1721,1294.5000000000282,1215.299999999987,2785621,3696030,6708454,30618881
177432217.1721,1294.5000000000282,1215.299999999987,2785621,3695879,6708454,30619032
177432219.1721,1294.4000000000283,1215.299999999987,2785621,3695217,6708454,30619694
177432221.1721,1294.4000000000283,1215.299999999987,2786069,3695217,6708454,30619694
177432223.1721,1294.4000000000283,1215.199999999987,2786069,3692803,6708454,30622108
177432225.1721,1294.4000000000283,1215.199999999987,2786069,3692803,6708454,30622108
177432227.1721,1294.4000000000283,1215.199999999987,2786069,3691583,6708454,30623328
177432229.1721,1294.4000000000283,1215.199999999987,2786069,3691403,6708454,30623508
177432231.1721,1294.3000000000284,1215.199999999987,2786085,3691014,6708454,30623897
177432233.1721,1294.4000000000283,1215.199999999987,2786085,3691014,6708454,30623897
177432235.1721,1294.4000000000283,1215.199999999987,2785265,3690828,6708902,30624083
177432237.1721,1294.4000000000283,1215.199999999987,2785265,3690672,6708902,30624239
177432239.1721,1294.4000000000283,1215.199999999987,2785265,3689432,6708902,30625479
177432241.1721,1294.4000000000283,1215.199999999987,2785233,3688971,6708934,30625940
177432243.1721,1295.0000000000282,1215.199999999987,2784988,3688971,6709179,30625940
177432245.1721,1295.0000000000282,1215.199999999987,2783452,3688297,6710715,30626614
177432247.1721,1295.0000000000282,1215.199999999987,2783452,3687722,6710715,30627189
177432249.1721,1295.0000000000282,1215.199999999987,2782615,3687443,6711552,30627468
177432251.1721,1295.0000000000282,1215.199999999987,2782615,3687326,6711552,30627585
177432253.1721,1295.0000000000282,1215.199999999987,2782615,3684759,6711552,30630152
177432255.1721,1295.0000000000282,1215.199999999987,2782615,3681330,6711552,30633581
177432257.1721,1294.9000000000283,1215.199999999987,2784791,3676145,6711552,30638766
177432259.1721,1294.9000000000283,1215.199999999987,2784791,3676040,6711552,30638871
177432261.1721,1294.9000000000283,1215.199999999987,2784535,3675889,6494999,30587444
177432263.1721,1294.8000000000284,1215.199999999987,2784579,3675769,6495023,30587564
177432265.1721,1294.8000000000284,1215.299999999987,2784579,3675769,6495023,30587564
177432267.1721,1294.8000000000284,1215.299999999987,2784579,3679686,6495023,30587572
177432269.1721,1294.9000000000283,1215.299999999987,2784299,3679686,6495303,30587572
177432271.1721,1294.9000000000283,1215.299999999987,2784299,3679622,6495303,30587636
177432273.1721,1294.9000000000283,1215.299999999987,2784227,3679366,6495375,30587892
177432275.1721,1294.9000000000283,1215.299999999987,2784227,3679197,6495375,30588061
177432277.1721,1294.8000000000284,1215.299999999987,2784305,3679133,6495399,30588125
177432279.1721,1294.8000000000284,1215.299999999987,2784305,3678930,6495399,30588328
177432281.1721,1294.8000000000284,1215.299999999987,2784305,3678610,6495399,30588648
177432283.1721,1294.8000000000284,1215.299999999987,2784305,3677927,6495399,30589331
177432285.1721,1294.8000000000284,1215.299999999987,2784305,3677920,6495399,30589338
177432287.1721,1294.8000000000284,1215.299999999987,2784289,3676153,6495415,30591105
177432289.1721,1294.8000000000284,1215.299999999987,2784289,3676033,6495415,30591225
177432291.1721,1294.8000000000284,1215.299999999987,2784289,3675880,6495415,30591378
177432293.1721,1294.8000000000284,1215.199999999987,2784289,3675879,6495415,30591379
177432295.1721,1294.8000000000284,1215.199999999987,2784288,3675689,6495416,30591569
177432297.1721,1294.7000000000285,1215.199999999987,2784288,3675502,6495416,30591756
177432299.1721,1294.7000000000285,1215.199999999987,2786388,3675411,6495416,30591847
177432301.1721,1294.7000000000285,1215.199999999987,2786388,3675388,6495416,30591870
177432303.1721,1294.6000000000286,1215.199999999987,2786478,3675177,6495416,30592081
177432305.1721,1294.6000000000286,1215.199999999987,2786478,3675055,6495416,30592203
177432307.1721,1294.6000000000286,1215.199999999987,2786454,3674905,6495440,30592353
177432309.1721,1294.6000000000286,1215.199999999987,2786454,3674342,6495440,30592916
177432311.1721,1294.6000000000286,1215.199999999987,2786454,3674220,6495440,30593038
177432313.1721,1294.5000000000286,1215.199999999987,2788554,3673895,6495440,30593363
177432315.1721,1294.5000000000286,1215.199999999987,2788554,3673779,6495440,30593479
177432317.1721,1294.5000000000286,1215.199999999987,2788554,3673378,6495440,30593880
177432319.1721,1294.5000000000286,1215.199999999987,2788554,3673378,6495440,30593880
177432321.1721,1294.5000000000286,1215.199999999987,2788554,3673184,6495440,30594074
177432323.1721,1294.5000000000286,1215.199999999987,2788554,3671594,6495440,30595664
177432325.1721,1294.5000000000286,1215.199999999987,2788554,3671594,6495440,30595664
177432327.1721,1294.5000000000286,1215.199999999987,2788298,3668243,6495696,30599015
177432329.1721,1294.5000000000286,1215.199999999987,2788298,3666734,6495696,30600524
177432331.1721,1294.5000000000286,1215.199999999987,2788298,3666431,6495696,30600827
177432333.1721,1294.5000000000286,1215.199999999987,2788298,3666271,6495696,30600987
177432335.1721,1294.5000000000286,1215.199999999987,2788125,3666259,6495869,30600999
177432337.1721,1294.5000000000286,1215.199999999987,2788005,3666058,6495989,30601200
177432339.1721,1294.5000000000286,1215.199999999987,2788005,3663093,6495989,30604165
177432341.1721,1294.5000000000286,1215.199999999987,2788005,3661770,6495989,30605488
177432343.1721,1294.5000000000286,1215.199999999987,2788005,3661322,6495989,30605936
177432345.1721,1294.5000000000286,1215.199999999987,2788005,3660992,6495989,30606266
177432347.1721,1294.4000000000287,1215.199999999987,2789205,3659273,6495989,30607985
177432349.1721,1294.4000000000287,1215.199999999987,2789205,3659209,6495989,30608049
177432351.1721,1294.4000000000287,1215.199999999987,2789205,3655488,6495989,30611770
177432353.1721,1294.3000000000288,1215.199999999987,2789286,3655384,6495989,30611874
177432355.1721,1294.3000000000288,1215.199999999987,2789270,3654850,6496005,30612408
177432357.1721,1294.3000000000288,1215.199999999987,2789270,3654265,6496005,30612993
177432359.1721,1294.200000000029,1215.199999999987,2789270,3653890,6496005,30613368
177432361.1721,1294.200000000029,1215.199999999987,2791269,3653737,6496005,30613521
177432363.1721,1294.200000000029,1215.199999999987,2791269,3653726,6496005,30613532
177432365.1721,1294.200000000029,1215.199999999987,2791269,3650920,6496005,30616338
177432367.1721,1294.200000000029,1215.199999999987,2791269,3649808,6496005,30617450
177432369.1721,1294.200000000029,1215.199999999987,2791269,3649768,6496005,30617490
177432371.1721,1294.200000000029,1215.199999999987,2791269,3649210,6496005,30618048
177432373.1721,1294.200000000029,1215.199999999987,2791269,3649205,6496005,30618053
177432375.1721,1294.200000000029,1215.199999999987,2791269,3648594,6496005,30618664
